# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	NOTE	BORROWING	CHINESE	COGID	RGEN	HANZI	SOURCE	ENTRY_IN_SOURCE	COGNACY
30380	KirantiKhaling		narrow	mʌbhɛppɛ	m ʌ bh ɛ p p ɛ				3513					3513
30923	SiniticOldChinese		narrow	ɴ→kˤrep	ɴ + kˤ r e p			寨	1677		狹	SagartMa2016	*N-kˤ<r>ep	1677
31090	BurmishOldBurmese		narrow	kyanḥ	k j a n ?				1331			Hill2016		1331
31688	KhroskyabsWobzi		narrow	ʁrô	ʁ r ô				3763			Lai2016		3763
31955	ChepangChepang	narrow (of path)	narrow	ghorh.ʔo	gʱ o r̥ ʔ o				3858	479331		Caughley2000		3858
32208	GaroGaro	narrow (vi)	narrow	ap-chon-a	a p + ch o n + a				3981	465255		Burling2003		3981
32431	KirantiThulung		narrow	jakke	j a k k e	= khaling jakki "small"			4061					4061
32786	ChinHakha	narrow (adj.)	narrow	a bimi	b i m i	[full entry: ]			19			VanBik2014		19
33091	TibetoKinauriBunan	narrow	narrow	pʰuk	pʰ u k	Comment (by Widmer2014): «WT -»			269			Widmer2014		269
33211	TibetoKinauriByangsi	narrow	narrow	jirdɛ	j/dʒ i r d ɛ				354	541877		Sharma2003		354
33435	TibetoKinauriRongpo	tight, narrow	narrow	əla:R	ə l aː ɽ		IA		1771	546219		Sharma2003a		29854
33660	KirantiKulung	narrow (adj.)	narrow	chuchurpa	tʃʰ u tʃʰ u r p a	Nepali: saṃghuro. (Tolsma1999)			632			Tolsma1999		632
35370	BurmishXiandao	narrow adj	narrow	ɲ̊ap⁵⁵	ɲ̊ a p ⁵⁵	bad concept			1279			Huang1992		1279
35371	BurmishAchang	narrow adj	narrow	ȵ̥ap⁵⁵	n̥ʲ a p ⁵⁵	bad concept			1279			Huang1992		1279
35372	BurmishAtsi	narrow adj	narrow	tʃa̱p⁵⁵	tʃ a̰ p ⁵⁵	bad concept			1280			Huang1992		1280
35373	BurmishBola	narrow adj	narrow	tʃɛ̱ʔ⁵⁵	tʃ ɛ̰ ʔ ⁵⁵	bad concept			1280			Huang1992		1280
35374	BurmishLashi	narrow adj	narrow	tʃa̱ːp⁵⁵	tʃ a̰ː p ⁵⁵	bad concept			1280			Huang1992		1280
35375	BurmishMaru	narrow adj	narrow	tʃɛ̱ʔ⁵⁵	tʃ ɛ̰ ʔ ⁵⁵	bad concept			1280			Huang1992		1280
35566	BurmishRangoon	narrow adj	narrow	ʨĩ⁵⁵	tɕ ĩ ∼ ⁵⁵	bad concept			1331			Huang1992		1331
35948	MizoLushai	narrow (adj)	narrow	zîm	z î m				1494	245683				1494
35949	MizoLushai	narrow (adj)	narrow	chep	tʃ e p				1280	245684				1280
36393	SiniticBeijing	narrow	narrow	tʂæi²¹⁴	ʈʂ æ i ²¹⁴	柞 tsraek < *[ts]ˤrak		窄	1676		窄	BeijingDaxue1964		1676
36394	SiniticGuangzhou	narrow	narrow	tsak³³	ts a k ³³	柞 tsraek < *[ts]ˤrak		窄	1676		窄	BeijingDaxue1964		1676
36395	SiniticChaozhou		narrow	ɔiʔ⁵	ɔ i ʔ ⁵	狹 PMin *ɦap < *N-k‹r›ep			1677		狹			1677
36396	SiniticLonggang		narrow	kʰiak⁵	kʰ i a k ⁵	狹 *N-k‹r›ep			1677		囗			1677
36397	SiniticJieyang		narrow	ɔiʔ⁵	ɔ i ʔ ⁵	狹 PMin *ɦap < *N-k‹r›ep			1677		狹			1677
36398	SiniticXingning		narrow	kʰiaʔ⁵	kʰ ɪ a ʔ ⁵	狹 *N-k‹r›ep. LS. mattis-7 yunfan-5			1677		囗			1677
37583	NagaUkhrul	narrow (be v.)	narrow	kə-mə-ʃɯ	k ə + m ə + ʃ ɯ				2049	527095				2049
38204	Tangut		narrow	dʑjii	dʑ ?				4146		窄			4146
38205	Tangut		narrow	tɕhjɨ	? ?				4147		窄			4147
38442	Karbi		narrow	chēng	ch ē ng	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «bihek, chingkinret, chengran, chengret, ajamkebi, ranitini» (page: 347)			10410			Walker1925, Konnerth2014	bihek, chingkinret, chengran, chengret, ajamkebi, ranitini	10410
38606	Rabha	narrow	narrow	si-luk	s i + l u k				10409			Joseph2007		10409
#
6591	TibetanOldTibetan		near	tʰag.ɲe.po	tʰ a g + ɲ e + p o			近	7					7
6620	rGyalrongJaphug		near	armbat	a r mb a t			近	974				armbat	974
16390	TaniBokar	near	near	nə tɕe	n ə + tɕ e				7	395251		STEDT/TBL	nə tɕe	7
16842	JingphoJingpho	near	near	ni³¹	n i ³¹				7	395246		STEDT/TBL	ni³¹	7
17159	BodicTshangla	near	near	thaʔ thum bi	tʰ a ʔ _ tʰ u m _ b i				550	395234		STEDT/TBL	thaʔ thum bi	550
17515	TibetanXiahe	near	near	thaχ ȵi	tʰ a χ _ ȵ i				7	395231		STEDT/TBL	thaχ ȵi	7
18003	rGyalrongMaerkang	near	near	kə wɑt	k ə _ w ɑ t				974	395238		STEDT/TBL	kə wɑt	974
18344	TibetanLhasa	near	near	tha⁵² ȵe¹³po⁵⁵	tʰ a ⁵² _ ȵ e ¹³ + p o ⁵⁵				7	395229		STEDT/TBL	tha⁵² ȵe¹³po⁵⁵	7
19272	rGyalrongDaofu	near	near	nthɑ ne	n tʰ ɑ + n e	!	Tibetan[thag ɲe]		1355	395239		STEDT/TBL	nthɑ ne	29855
19720	NungicDulong	near	near	tɯi⁵³	t ɯ i ⁵³				1566	395247		STEDT/TBL	tɯi⁵³	1566
19962	TibetanBatang	near	near	thɑʔ⁵³thũ¹³thũ⁵⁵	tʰ ɑ ʔ ⁵³ + tʰ ũ ∼ ¹³ + tʰ ũ ∼ ⁵⁵				1657	395230		STEDT/TBL	thɑʔ⁵³thũ¹³thũ⁵⁵	1657
21605	TibetanAlike	near	near	thak ȵe	tʰ a k _ ȵ e				7	395232		STEDT/TBL	thak ȵe	7
21760	QiangicZhaba	near	near	ȵʌ⁵⁵ʐu³³	ȵ ʌ ⁵⁵ + ʐ u ³³				7	395241		STEDT/TBL	ȵʌ⁵⁵ʐu³³	7
21862	DengDarangTaraon	near	near	gɑ⁵⁵ɑ⁵⁵	g ɑ ⁵⁵ + ɑ ⁵⁵	!			2314	395249		STEDT/TBL	gɑ⁵⁵ɑ⁵⁵	2314
23678	LoloishLisu	near	near	nɯ³¹	n ɯ ³¹				7	395267		STEDT/TBL	nɯ³¹	7
25044	DengYidu	near	near	me⁵⁵jɑ⁵⁵	m e ⁵⁵ + j ɑ ⁵⁵				2974	395252		STEDT/TBL	me⁵⁵jɑ⁵⁵	2974
30381	KirantiKhaling		near	phɛ̄r	pʰ ɛ r				3514					3514
30382	KirantiLimbu		near	niːttaŋ	n iː t t a ŋ				7					7
30925	SiniticOldChinese		near	nərʔ	n ə r ʔ			近	7		邇	SagartMa2016	*n[ə][r]ʔ	7
31091	BurmishOldBurmese		near	nīḥ	n ī ?				7			Hill2016		7
31689	KhroskyabsWobzi		near	kə-ntʰâ	k ə + n tʰ â				1355			Lai2016		1355
31956	ChepangChepang	near, close	near	dyaŋ-	d j a ŋ				3859	482951		Caughley2000		3859
32209	GaroGaro	near (pp)	near	se-pang	s e p a ŋ				3982	467659		Burling2003		3982
32432	KirantiThulung		near	pharra	pʰ a r r a				3514					3514
32787	ChinHakha	near (adv.)	near	1. naih, nai;	n àa/a y/i + n ǎa/a y/i	[full entry: e.g. Coming near we saw the flowers = Kan hei naih i pangpar kha kan hmuh hna. 2. a nai; e.g. Vacation is near = Sianginn khar a nai.]			7			VanBik2014		7
33003	TibetoKinauriBunan	near	near	katɕaŋ	k a tɕ a ŋ	Comment (by Widmer2014): «WT mchang ?»			204			Widmer2014		204
33061	TibetoKinauriBunan	near	near	mostok	m o s t o k				251			Widmer2014		251
33212	TibetoKinauriByangsi	near	near	nyero	n j e r o				355	542142		Sharma2003		355
33436	TibetoKinauriRongpo	near	near	litɔ	l i t ɔ				1773	546998		Sharma2003a		1773
33661	KirantiKulung	close (vt-4 [1: chi:- 2: chi:y- 3: chi-])	near	chima	tʃʰ i m a	Nepali: thunnu, lagāunu. (Tolsma1999)			633			Tolsma1999		633
34174	BurmishBola	near 3	near	tʃɔ̱̃³⁵	tʃ ɔ̰̃ ∼ ³⁵	bad concept			901			Huang1992		901
34721	BurmishRangoon		near	ni⁵⁵	n i ⁵⁵	bad concept			7			Huang1992		7
35378	BurmishLashi	near 3	near	tʃaːŋ⁵³	tʃ aː ŋ ⁵³	bad concept			901			Huang1992		901
35379	BurmishXiandao	near 1	near	nɛ³¹	n ɛ ³¹	bad concept			7			Huang1992		7
35380	BurmishAchang	near 3	near	ne³¹	n e ³¹	bad concept			7			Huang1992		7
35381	BurmishAtsi	near 3	near	tʃa̱ŋ⁵⁵	tʃ a̰ ŋ ⁵⁵	bad concept			901			Huang1992		901
35382	BurmishMaru	near 3	near	tʃɔ̃³⁵	tʃ ɔ̃ ∼ ³⁵	bad concept			901			Huang1992		901
35736	KirantiBahing	next to, near (n, pp)	near	pym	p y m				1377	122410				1377
35950	MizoLushai	near	near	hnai	n̥ a i				7	245734				7
35951	MizoLushai	near	near	kiang	k i a ŋ				1495	245735				1495
36399	SiniticBeijing		near	tɕiɘn⁵¹	tɕ i ɘ n ⁵¹				1678		近			1678
36400	SiniticGuangzhou		near	kʰɐn²³	kʰ ɐ n ²³				1678		近			1678
36401	SiniticChaozhou		near	kŋ̩¹¹	k ŋ̍ ∼ ¹¹				1678		近			1678
36402	SiniticLonggang		near	kʰun³³	kʰ u n ³³				1678		近			1678
36403	SiniticJieyang		near	kŋ̩¹¹	k ŋ̍ ∼ ¹¹				1678		近			1678
36404	SiniticXingning		near	kʰin⁵³	kʰ i n ⁵³				1678		近			1678
37584	NagaUkhrul	near (be v.)	near	kʰə-ŋə-naj	kʰ ə + ŋ ə + n a j				2050	526774				2050
37790	KirantiHayu	near (adv)	near	kheʔwa	kʰ e ʔʷ a				2172	120360				2172
38060	Tangut		near	bjij	b ? j				4148		近			4148
38378	Karbi		near	adung	a d u ng	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «tebook(het), adung, along, pang[...]» (page: 348)			10412			Walker1925, Konnerth2014	tebook(het), adung, along, pang[...]	10412
38605	Rabha	near	near	ka-pʰa	k a + pʰ a				10411			Joseph2007		10411
#
6750	TibetanOldTibetan	new	new	gsar-	g s a r +			新	23		新		gsar-	23
6763	KirantiKhaling	new	new	nu:ri	n uː r i			新	257		新		nʌjʌ	257
6764	KirantiLimbu	new	new	sɔŋ	s ɔ ŋ			新	2601		新		sɔŋ	2601
6779	rGyalrongJaphug	new	new	ɕɤɣ	ɕ ɤ ɣ			新	997		新		ɕɤɣ	997
6783	Tangut	new	new	sjiw¹	s j i w ¹			新	997		新		sjiw¹	997
17050	JingphoJingpho	new	new	n³¹nan³³	n ³¹ + n a n ³³				1768	399026		STEDT/TBL	n³¹nan³³	1768
17201	BodicTshangla	new	new	siŋ ma	s i ŋ _ m a				577	399014		STEDT/TBL	siŋ ma	577
17812	TibetanXiahe	new	new	sho ma	sʰ o _ m a	???			23	399011		STEDT/TBL	sho ma	23
18050	rGyalrongMaerkang	new	new	kə ʃək|	k ə _ ʃ ə k				997	399018		STEDT/TBL	kə ʃək|	997
18403	TibetanLhasa	new	new	saː⁵⁵pa⁵⁵	s aː ⁵⁵ + p a ⁵⁵				23	399009		STEDT/TBL	saː⁵⁵pa⁵⁵	23
18682	TaniBokar	new	new	nɯ tiː	n ɯ + t iː				3482	399031		STEDT/TBL	nɯ tiː	3482
18850	rGyalrongDaofu	new	new	xso xso	x s o + x s o	!			23	399019		STEDT/TBL	xso xso	23
20025	TibetanBatang	new	new	sɛ⁵⁵ba⁵³	s ɛ ⁵⁵ + b a ⁵³				23	399010		STEDT/TBL	sɛ⁵⁵ba⁵³	23
22243	NungicDulong	new	new	ɑŋ⁵⁵ɕɑɹ⁵⁵	ɑ ŋ ⁵⁵ + ɕ ɑ ɹ ⁵⁵				23	399027		STEDT/TBL	ɑŋ⁵⁵ɕɑɹ⁵⁵	23
23970	QiangicZhaba	new	new	se⁵⁵pi⁵⁵	s e ⁵⁵ + p i ⁵⁵				23	399021		STEDT/TBL	se⁵⁵pi⁵⁵	23
24413	DengDarangTaraon	new	new	miŋ⁵³iŋ⁵⁵	m i ŋ ⁵³ + i ŋ ⁵⁵	!			2881	399029		STEDT/TBL	miŋ⁵³iŋ⁵⁵	2881
24780	TibetanAlike	new	new	sho mæ	sʰ o _ m æ	!sh?			23	399012		STEDT/TBL	sho mæ	23
24854	LoloishLisu	new	new	ʃi̱³¹	ʃ i̠ ³¹				2944	399047		STEDT/TBL	ʃi̱³¹	2944
25085	DengYidu	new	new	me⁵⁵eŋ⁵⁵	m e ⁵⁵ + e ŋ ⁵⁵	!			2881	399032		STEDT/TBL	me⁵⁵eŋ⁵⁵	2881
30929	SiniticOldChinese		new	stsʰin	s + tsʰ i n			新	1679		新	SagartMa2016	*s.tsʰi[n]	1679
31092	BurmishOldBurmese		new	sac	s a c				997			Hill2016		997
31692	KhroskyabsWobzi		new	çsæ̂rpɑ	ç s æ̂ r p ɑ		tib[gsar.pa]		23			Lai2016		29856
31959	ChepangChepang	new (<N)	new	nə.ya	n ə + j a		nepali		3861	483183		Caughley2000		29857
32212	GaroGaro	new (vi)	new	git-al	g i t a l	attention à la segmentation: git-al, pas gi-tal. Probablement sans rapport avec WT gsar, même si Garo t- peut refléter *sr (trois, pou).			29729	466166		Burling2003		29729
32433	KirantiThulung		new	la:le	l aː l e				4062					4062
32790	ChinHakha	new (adj.)	new	thar , a tharmi	tʰ â/a r + tʰ ǎ/a r				23			VanBik2014		23
33072	TibetoKinauriBunan	new	new	nuj	n u j				257			Widmer2014		257
33213	TibetoKinauriByangsi	new	new	nu:dɛ	n uː d ɛ				257	542137		Sharma2003		257
33437	TibetoKinauriRongpo	new	new	nu:də	n uː d ə				257	547143		Sharma2003a		257
33992	KirantiBantawa	new	new	nuŋwa	n u ŋ w a				257			Jongens2009:452		257
34589	BurmishRangoon		new	tθiʔ⁴	tθ i ʔ ⁴				997			Huang1992		997
35394	BurmishAchang	new	new	ʂək⁵⁵	ʂ ə k ⁵⁵				997			Huang1992		997
35395	BurmishAtsi	new	new	a²¹sik⁵⁵	a ²¹ + s i k ⁵⁵				997			Huang1992		997
35396	BurmishBola	new	new	sak⁵⁵	s a k ⁵⁵				997			Huang1992		997
35397	BurmishLashi	new	new	sə̱ːk⁵⁵	s ə̰ː k ⁵⁵				997			Huang1992		997
35398	BurmishMaru	new	new	sa̱k⁵⁵	s a̰ k ⁵⁵				997			Huang1992		997
35399	BurmishXiandao	new	new	ʂɯk⁵⁵	ʂ ɯ k ⁵⁵				997			Huang1992		997
35737	KirantiBahing	new (adj)	new	ninta	n i n t a				1378	122314				1378
35952	MizoLushai	new	new	thar	tʰ a r				23	245911				23
36406	SiniticBeijing		new	ɕiɘn⁵⁵	ɕ i ɘ n ⁵⁵				1679		新			1679
36407	SiniticGuangzhou		new	sɐn⁵³	s ɐ n ⁵³				1679		新			1679
36408	SiniticChaozhou		new	siŋ³³	s i ŋ ³³				1679		新			1679
36409	SiniticLonggang		new	sɪn³³	s ɪ n ³³				1679		新			1679
36410	SiniticJieyang		new	sɛŋ³³	s ɛ ŋ ³³				1679		新			1679
36411	SiniticXingning		new	ɕin⁴⁵	ɕ i n ⁴⁵				1679		新			1679
37585	NagaUkhrul	new	new	kə-tʰɐr	k ə + tʰ ɐ r				23	526635				23
37791	KirantiHayu	new (adj)	new	neːsi	n eː s i				2173	120916				2173
38362	Karbi		new	mī	m ī	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «akemi» (page: 349)			10414			Walker1925, Konnerth2014	akemi	10414
38686	Rabha	new	new	pi-dan	p i + d a n	alterne avec pi-dam.			29730			Joseph2007		29730
#
6856	TibetanOldTibetan		nine	dgu	d g u				24					24
6885	rGyalrongJaphug		nine	kɯngɯt	k ɯ n g ɯ t				24				kɯngɯt	24
15061	TibetanXiahe	nine	nine	gə	g ə				24	386439		STEDT/TBL	gə	24
16865	JingphoJingpho	nine	nine	tʃă³¹khu³¹|	tʃ ă ³¹ + kʰ u ³¹	!			24	386454		STEDT/TBL	tʃă³¹khu³¹|	24
18215	TibetanLhasa	nine	nine	ku¹³	k u ¹³				24	386437		STEDT/TBL	ku¹³	24
19859	TibetanBatang	nine	nine	gᴜ⁵³	g ? ⁵³				24	386438		STEDT/TBL	gᴜ⁵³	24
20326	NungicDulong	nine	nine	dɯ³¹gɯ⁵³|	d ɯ ³¹ + g ɯ ⁵³	!			24	386455		STEDT/TBL	dɯ³¹gɯ⁵³|	24
21649	QiangicZhaba	nine	nine	ngʌ¹³	n g ʌ ¹³	!			24	386449		STEDT/TBL	ngʌ¹³	24
21731	DengDarangTaraon	nine	nine	kɑ³¹ȵɯŋ⁵⁵	k ɑ ³¹ + ȵ ɯ ŋ ⁵⁵				487	386457		STEDT/TBL	kɑ³¹ȵɯŋ⁵⁵	487
22084	rGyalrongMaerkang	nine	nine	kə ngu	k ə _ n g u	!			24	386446		STEDT/TBL	kə ngu	24
23555	LoloishLisu	nine	nine	ku̱³³	k u̠ ³³				24	386475		STEDT/TBL	ku̱³³	24
23633	TaniBokar	nine	nine	ko noŋ	k o + n o ŋ	!			487	386459		STEDT/TBL	ko noŋ|	487
23960	rGyalrongDaofu	nine	nine	ngə	n g ə	!			24	386447		STEDT/TBL	ngə	24
24616	TibetanAlike	nine	nine	rgə	r g ə	!			24	386440		STEDT/TBL	rgə	24
24911	DengYidu	nine	nine	kɯ⁵⁵ȵi⁵⁵|	k ɯ ⁵⁵ + ȵ i ⁵⁵	!			487	386460		STEDT/TBL	kɯ⁵⁵ȵi⁵⁵|	487
25188	BodicTshangla	nine	nine	gu	g u				24	386442		STEDT/TBL	gu	24
30930	SiniticOldChinese		nine	kuʔ	k u ʔ			九	24		九	SagartMa2016	*[k]uʔ	24
31093	BurmishOldBurmese		nine	kuiwḥ	k ui w ?				24			Hill2016		24
31693	KhroskyabsWobzi		nine	ŋgə̂	ŋ g ə̂				24			Lai2016		24
32213	GaroGaro	nine (num)	nine	-sku	s k u				24	467757		Burling2003		24
32434	KirantiThulung		nine	gu	g u				24					24
32791	ChinHakha	nine (num.)	nine	pakua	p a k u â				24			VanBik2014		24
32988	TibetoKinauriBunan	nine	nine	gu	g u	Comment (by Widmer2014): «ZZ gu / PTB *gəw»			24			Widmer2014		24
33214	TibetoKinauriByangsi	nine	nine	gui	g u i				24	541792		Sharma2003		24
33438	TibetoKinauriRongpo	nine	nine	nɔ	n ɔ		IA		487	547142		Sharma2003a		29858
33662	KirantiKulung	nine. (num.)	nine	bɔ:ci	b ɔː tʃ i				634			Tolsma1999		634
33993	KirantiBantawa		nine	nu-ka	n u + k a				487			Jongens2009:113		487
34735	BurmishRangoon		nine	ko⁵⁵	k o ⁵⁵				24			Huang1992		24
35401	BurmishAchang	nine	nine	kau³¹	k a u ³¹				24			Huang1992		24
35402	BurmishAtsi	nine	nine	kau²¹	k a u ²¹				24			Huang1992		24
35403	BurmishBola	nine	nine	kau³¹	k a u ³¹				24			Huang1992		24
35404	BurmishLashi	nine	nine	kou³³	k o u ³³				24			Huang1992		24
35405	BurmishMaru	nine	nine	kuk³¹	k u k ³¹				24			Huang1992		24
35406	BurmishXiandao	nine	nine	kau³¹	k a u ³¹				24			Huang1992		24
35738	KirantiBahing	nine (num)	nine	ghø	gʱ ø				24	122017				24
36412	SiniticBeijing		nine	tɕiou²¹⁴	tɕ i o u ²¹⁴				24		九			24
36413	SiniticGuangzhou		nine	kɐu³⁵	k ɐ u ³⁵				24		九			24
36414	SiniticChaozhou		nine	kau⁵³	k a u ⁵³				24		九			24
36415	SiniticLonggang		nine	kiu³²	k i u ³²				24		九			24
36416	SiniticJieyang		nine	kau³¹	k a u ³¹				24		九			24
36417	SiniticXingning		nine	kiu²¹	k i u ²¹				24		九			24
37586	NagaUkhrul	nine	nine	ci-ko	c i + k o				24	526713				24
38099	Tangut		nine	gjɨɨ	g j ɨɨ/ɨː				24		九			24
38424	Karbi		nine	sirkēp	s i r k ē p	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «sirkep» (page: 349)			10415			Walker1925, Konnerth2014	sirkep	10415
#
7015	TibetanOldTibetan		old (of person)	rgas	r g a s			老	583					583
7044	rGyalrongJaphug		old (of person)	rgɤz	r g ɤ z		tib[rgas]	老	583				%rgɤz	29859
17206	JingphoJingpho	old / elderly	old (of person)	a³¹sak³¹kă³¹pa³¹	a ³¹ + s a k ³¹ + k ă ³¹ + p a ³¹	!			581	399449		STEDT/TBL	a³¹sak³¹kă³¹pa³¹	581
17208	BodicTshangla	old / elderly	old (of person)	gat bu	g a t _ b u		tib rgad po		583	399439		STEDT/TBL	gat bu	29860
18054	rGyalrongMaerkang	old / elderly	old (of person)	kə mtʂo	k ə _ m ʈʂ o	!			1000	399442		STEDT/TBL	kə mtʂo	1000
18412	TibetanLhasa	old / elderly	old (of person)	kɛ̃¹³pa⁵⁵	k ɛ̃ ∼ ¹³ + p a ⁵⁵				583	399434		STEDT/TBL	kɛ̃¹³pa⁵⁵	583
19363	rGyalrongDaofu	old / elderly	old (of person)	gə dar	g ə + d a r		Tibetan[dar]		2051	399443		STEDT/TBL	gə dar	29861
19778	NungicDulong	old / elderly	old (of person)	bɹiŋ⁵⁵	b ɹ i ŋ ⁵⁵				1610	399450		STEDT/TBL	bɹiŋ⁵⁵	1610
20030	TibetanBatang	old / elderly	old (of person)	gɛ⁵⁵po⁵³	g ɛ ⁵⁵ + p o ⁵³				583	399435		STEDT/TBL	gɛ⁵⁵po⁵³	583
21828	QiangicZhaba	old / elderly	old (of person)	ga³³gi⁵⁵	g a ³³ + g i ⁵⁵		tib[rgas]		583	399445		STEDT/TBL	ga³³gi⁵⁵	29862
21917	DengDarangTaraon	old / elderly	old (of person)	tɑ³¹pɑɯ⁵⁵	t ɑ ³¹ + p ɑ ɯ ⁵⁵				2329	399452		STEDT/TBL	tɑ³¹pɑɯ⁵⁵	2329
23697	TibetanXiahe	old / elderly	old (of person)	lo lon	l o _ l o n				2707	399436		STEDT/TBL	lo lon	2707
23745	LoloishLisu	old / elderly	old (of person)	mo³¹	m o ³¹				1286	399470		STEDT/TBL	mo³¹	1286
23839	TaniBokar	old / elderly	old (of person)	me kam	m e + k a m				3277	399454		STEDT/TBL	me kam	3277
24784	TibetanAlike	old / elderly	old (of person)	rgi	r g i	!			583	399437		STEDT/TBL	rgi	583
25088	DengYidu	old / elderly	old (of person)	mi³⁵tɕhi⁵⁵pɹɑ⁵⁵	m i ³⁵ + tɕʰ i ⁵⁵ + p ɹ ɑ ⁵⁵				2987	399455		STEDT/TBL	mi³⁵tɕhi⁵⁵pɹɑ⁵⁵	2987
30385	KirantiKhaling		old (of person)	dʉspɛ	d ʉ s p ɛ				3515					3515
30386	KirantiLimbu		old (of person)	lɛtt	l ɛ t t				3516					3516
30934	SiniticOldChinese		old (of person)	Crˤuʔ	? + rˤ u ʔ			老	1685		老	SagartMa2016	*C.rˤuʔ	1685
31096	BurmishOldBurmese		old (of person)	ʔuiw	ʔ ui w				1034			Hill2016		1034
31697	KhroskyabsWobzi		old (of person)	dɑ́r	d ɑ́ r		Tib[dar]		2051			Lai2016		29863
31961	ChepangChepang	old (person, object)	old (of person)	ʔay	ʔ a j				3862	478851		Caughley2000		3862
32216	GaroGaro	old (vi)	old (of person)	git-cham	g i t + ch a m				3986	466169		Burling2003		3986
32217	GaroGaro	lame; old (adv)	old (of person)	o-chol	o ch o l				3987	467226		Burling2003		3987
32436	KirantiThulung		old (of person)	ŋa:wa	ŋ aː w a				4064					4064
32794	ChinHakha	old (adj.)	old (of person)	1. a tarmi , a hlunmi;	t â/a r + t ǎ/a r	[full entry: 2. kum ... a si; e.g. He is twenty years old = Amah cu kum kul a si; 3. hlun; e.g. This house is very old = Hi inn cu a hlun ngaingai; 4. a tet cangmi; e.g. My shoes are old = Ka kedan cu an tet cang.]			2051			VanBik2014		2051
32949	TibetoKinauriBunan	old (of men)	old (of person)	ɕaŋʈe	ɕ a ŋ s	Comment (by Widmer2014): «ZZ shang-ze "old person"»			357			Widmer2014		357
33216	TibetoKinauriByangsi	old (person)	old (of person)	ʃaŋthe	ʃ a ŋ tʰ e				357	542390		Sharma2003		357
33440	TibetoKinauriRongpo	old	old (of person)	yu:də	j uː d ə				489	547615		Sharma2003a		489
33663	KirantiKulung	old, worn out (adj.)	old (of person)	supe	s u p e	Nepali: purāno. (Tolsma1999)			635			Tolsma1999		635
34535	BurmishRangoon		old (of person)	o²²	o ²²				1034			Huang1992		1034
35412	BurmishAchang	old / elderly	old (of person)	muaŋ³¹	m u a ŋ ³¹				1286			Huang1992		1286
35413	BurmishAtsi	old / elderly	old (of person)	maŋ²¹	m a ŋ ²¹				1286			Huang1992		1286
35414	BurmishBola	old / elderly	old (of person)	mɔ̃³¹	m ɔ̃ ∼ ³¹				1286			Huang1992		1286
35415	BurmishLashi	old / elderly	old (of person)	maŋ³³tso⁵⁵	m a ŋ ³³ + ts o ⁵⁵				1286			Huang1992		1286
35416	BurmishMaru	old / elderly	old (of person)	mɔ̃³⁵	m ɔ̃ ∼ ³⁵				1286			Huang1992		1286
35417	BurmishXiandao	old / elderly	old (of person)	mɔŋ³¹	m ɔ ŋ ³¹				1286			Huang1992		1286
35739	KirantiBahing	old, old age (adj)	old (of person)	maisam	m a i s a m				1379	122582				1379
35954	MizoLushai	old (of persons)	old (of person)	tar	t a r				2051	246212				2051
35955	MizoLushai	old (of persons)	old (of person)	hlui	l̥ u i				1496	246213				1496
36424	SiniticBeijing	old, aged	old (of person)	lɑo²¹⁴	l ɑ o ²¹⁴			老	1685		老	BeijingDaxue1964		1685
36425	SiniticGuangzhou	old, aged	old (of person)	lou²³	l o u ²³			老	1685		老	BeijingDaxue1964		1685
36426	SiniticChaozhou		old (of person)	lau³⁵	l a u ³⁵	should be -o	< MC		1685		老			29864
36427	SiniticLonggang		old (of person)	lau³²	l a u ³²				1685		老			1685
36428	SiniticJieyang		old (of person)	lau³⁵	l a u ³⁵	should be *-o	< MC		1685		老			29865
36429	SiniticXingning		old (of person)	lɑɔ²¹	l ɑ ɔ ²¹				1685		老			1685
37588	NagaUkhrul	old; be mature (be v.)	old (of person)	kʰə-rɐr	kʰ ə + r ɐ r				2051	527688				2051
38067	Tangut		old (of person)	nar	n a r				2051		老			2051
38386	Karbi		old (of person)	sàr	s à r	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kesar, saru» (page: 185)			10556			Walker1925, Konnerth2014	kesar, saru	10556
38625	Rabha	old / elderly	old (of person)	bu-da	b u + d a				10418			Joseph2007		10418
#
7068	TibetanOldTibetan	one	one	gtɕig	g tɕ i g			一	302		一		gtɕig	302
7081	KirantiKhaling	one	one	tûːbʌ	t ûː b ʌ			一	302		一		tûːbʌ	302
7082	KirantiLimbu	one	one	thik	tʰ i k			一	302		一		thik	302
7097	rGyalrongJaphug	one	one	ci	c i			一	302		一		ci	302
7101	Tangut	one	one	lew¹	l e w ¹			一	302		一		lew¹	302
16118	JingphoJingpho	one	one	lă⁵⁵ŋai⁵¹	l ă ⁵⁵ + ŋ a i ⁵¹				3043	386044		STEDT/TBL	lă⁵⁵ŋai⁵¹	3043
17027	BodicTshangla	one	one	thor	tʰ o r				1731	386032		STEDT/TBL	thor	1731
17912	rGyalrongMaerkang	one	one	kə tᴇk	k ə _ t ? k				302	386036		STEDT/TBL	kə tᴇk	302
18207	TibetanLhasa	one	one	tɕi⁵²	tɕ i ⁵²				302	386027		STEDT/TBL	tɕi⁵²	302
