# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	BORROWING	NOTE	CHINESE	COGID	HANZI	RGEN	SOURCE	ENTRY_IN_SOURCE
31634	Wobzi_Khroskyabs		he or she [third person singular]	cə̂	c ə̂		cə̂ (proximal); ætə̂ (distal)		3121				
32150	Garo	he; she (pro)	he or she [third person singular]	bi-a	b i + a				3951				
32416	Thulung		he or she [third person singular]	gu	g u				788				
32727	Hakha_Chin	he (pron.)	he or she [third person singular]	amah pa , nu si loin	a m a h/ʔ		[full entry: ]		1480				
33115	Bunan	he/she	he or she [third person singular]	tal	t a l				289				
33419	Rongpo	3sg (animate and inanimate)	he or she [third person singular]	dhɛ	dh ɛ				475				
33647	Kulung	he, this one (dem.)	he or she [third person singular]	Nkǝ	ŋ k ə		Nepali: yo. (Tolsma1999)		622				
33935	Bantawa		he or she [third person singular]	kʰo	kʰ o				788				
34911	Maru	he	he or she [third person singular]	jɔ̃³⁵	j ɔ̃ ∼ ³⁵				1140				
34957	Rangoon	he	he or she [third person singular]	tθu²²	tθ u ²²				1167				
35002	Atsi	he	he or she [third person singular]	ja̱ŋ²¹	j a̰ ŋ ²¹				1140				
35143	Lashi	he	he or she [third person singular]	ŋjaŋ³³	ŋ j a ŋ ³³				1140				
35242	Bola	he	he or she [third person singular]	jɔ̃³¹	j ɔ̃ ∼ ³¹				1140				
35426	Achang_Longchuan	he	he or she [third person singular]	ȵ̥aŋ³¹	n̥ʲ a ŋ ³¹				1140				
35706	Xiandao	he	he or she [third person singular]	ɲ̊aŋ³¹	ɲ̊ a ŋ ³¹				1140				
35728	Bahing	he [ERGATIVE] (pron)	he or she [third person singular]	amtsam	a m ts a m				1372				
35729	Bahing	he, she (pron v.)	he or she [third person singular]	am	a m				1373				
35928	Lushai	he	he or she [third person singular]	a◦mah	a + m a h				1480				
35929	Lushai	he	he or she [third person singular]	a◦ni	a + n i				1277				
36302	Beijing	he, she, it (third person singular)	he or she [third person singular]	tʰa⁵⁵	tʰ a ⁵⁵			他	1645				
36303	Guangzhou	he, she, it (third person singular)	he or she [third person singular]	kʰøy²³	kʰ ø y ²³			佢	1646				
36304	Chaozhou		he or she [third person singular]	i³³	i ³³		伊		10145				
36305	Longgang		he or she [third person singular]	ki²¹	k i ²¹				1646				
36306	Jieyang		he or she [third person singular]	i³³	i ³³		伊		10145				
36307	Xingning		he or she [third person singular]	ki²⁴	k i ²⁴				1646				
37572	Ukhrul	he / she	he or she [third person singular]	ʔa	ʔ a				2041				
37779	Hayu	he, him (pron (3)	he or she [third person singular]	komi	k o m i				2165				
38133	Tangut		he or she [third person singular]	tsjij	ts j i j				1296				
38460	Mikir		he or she [third person singular]	alàng	a l à/a ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «la, hala, alang, alangli» (page: 300)		10373				
38597	Rabha	he	he or she [third person singular]	u	u				965				
38791	Old_Burmese		he or she [third person singular]	sū	s ū/u				1167				
#
4471	Old_Tibetan		heavy	ldʑid-	l dʑ i d			重	10379				
4500	Japhug		heavy	rʑi	r ʑ i			重	10379				
15356	Tibetan_Alike	heavy	heavy	rdʑə ɣə	r dʑ ə _ ɣ ə				10379				
17019	Jingpho	heavy	heavy	li³³	l i ³³				10379				
17184	Motuo_Menba	heavy	heavy	tɕit po	tɕ i t _ p o	tib[ldʑid.po]			10379				
18029	rGyalrong_Maerkang	heavy	heavy	kə li	k ə _ l i				10379				
18373	Tibetan_Lhasa	heavy	heavy	tɕi¹³pu⁵⁵	tɕ i ¹³ + p u ⁵⁵				10379				
19745	Dulong	heavy	heavy	ɑ³¹li⁵³	ɑ ³¹ + l i ⁵³				10379				
19833	Daofu	heavy	heavy	gɛ nɮə	g ɛ + n ɮ ə				10379				
19995	Tibetan_Batang	heavy	heavy	dʑi⁵⁵pᴜ⁵³	dʑ i ⁵⁵ + p u ⁵³				10379				
21789	Zhaba_Daofu_County	heavy	heavy	lo⁵⁵lo⁵⁵	l o ⁵⁵ + l o ⁵⁵				2294				
21886	Darang_Taraon	heavy	heavy	wɑɯ⁵⁵ɑ⁵⁵	w ɑ ɯ ⁵⁵ + ɑ ⁵⁵				2322				
22585	Tibetan_Xiahe	heavy	heavy	dʑə mo	dʑ ə _ m o				10379				
23709	Lisu	heavy	heavy	li³¹	l i ³¹				10379				
23803	Bokar	heavy	heavy	ə i	ə + i				2739				
25064	Yidu	heavy	heavy	hu⁵⁵	h u ⁵⁵				2983				
30356	Khaling		heavy	pɛ̄l	p ɛ l				3507				
30357	Limbu		heavy	liːpt	l iː p t		doubtful		10379				
30865	Old_Chinese		heavy	ɴ→troŋʔ	ɴ + t r o ŋ ʔ			重	1647				
31076	Old_Burmese		heavy	liyḥ	l i j ḥ/				10379				
31638	Wobzi_Khroskyabs		heavy	rdə̂	r d ə̂				10379				
31898	Chepang	heavy, weighty; weigh down; be difficult (met.)	heavy	liʔ-	l i ʔ				10379				
32154	Garo	heavy (vi)	heavy	chrim-a	cʰ r i m + a				3954				
32417	Thulung		heavy	lipa	l i p a				10379				
32731	Hakha_Chin	heavy (adj.)	heavy	1. a rit;	r i t + r i ʔ		[full entry: 2. tampi; e.g. a heavy rain = ruah tampi; 3. phorh rit; 4. ngaihchia; e.g. His heart was heavy = A ngaih a chia.]		10379				
33043	Bunan	heavy	heavy	liː	l iː		Comment (by Widmer2014): «WT diverse Bildungen mit lci / lji /»		10379				
33196	Byangsi	heavy	heavy	hli:◦thɛ	h l iː + tʰ ɛ				10379				
33420	Rongpo	heavy	heavy	bha:ri	bʰ aː r i	IA			476				
33421	Rongpo	heavy	heavy	li:◦də	l iː + d ə				10379				
33648	Kulung	be heavy (both physically and mentally). (vi-3 [1: lis- 2: li-])	heavy	lima	l i m a				10379				
33939	Bantawa	heavy	heavy	gəhək	g ə h ə k	IA			790				
34747	Rangoon		heavy	le⁵⁵	l e ⁵⁵				10379				
34833	Achang_Longchuan	heavy	heavy	li³¹	l i ³¹				10379				
34834	Atsi	heavy	heavy	lai²¹	l a i ²¹				10379				
34835	Bola	heavy	heavy	li³¹	l i ³¹				10379				
34836	Lashi	heavy	heavy	laːi³³	l aː i ³³				10379				
34837	Maru	heavy	heavy	la³⁵	l a ³⁵				10379				
34838	Xiandao	heavy	heavy	lai³¹	l a i ³¹				10379				
35930	Lushai	heavy	heavy	rit	r i t				10379				
36308	Beijing	heavy	heavy	tʂʊŋ⁵¹	ʈʂ ʊ ŋ ⁵¹			重	1647				
36310	Guangzhou	heavy	heavy	tsʰʊŋ²³	tsʰ ʊ ŋ ²³			重	1647				
36311	Chaozhou		heavy	taŋ³⁵	t a ŋ ³⁵				1647				
36312	Longgang		heavy	tsʰʊŋ³³	tsʰ ʊ ŋ ³³	< LMC	MC dr-. Expect a stop. LS		1647				
36313	Jieyang		heavy	taŋ³⁵	t a ŋ ³⁵				1647				
36314	Xingning		heavy	tʂʰʊŋ²¹	ʈʂʰ ʊ ŋ ²¹	< LMC	MC dr-. Expect a stop. LS		1647				
37573	Ukhrul	heavy (be v.)	heavy	kʰə-rit	kʰ ə + r i t				10379				
37780	Hayu	heavy (vr)	heavy	lit	l i t				10379				
37974	Tangut		heavy	ljɨɨ	l j ɨɨ/ɨː				10379				
38287	Mikir		heavy	ardīk	a r d ī/iː k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ardi, ardik» (page: 301)		10382				
38617	Rabha	heavy	heavy	rí	r í/i				10379				
#
4524	Old_Tibetan		here	ɴdir	ɴ d i r			这里	5756				
4553	Japhug		here	kɯre	k ɯ r e			这里	1867				
16967	Jingpho	here	here	n³³ tai³³ ko̱ʔ⁵⁵	n ³³ _ t a i ³³ _ k o̠ ʔ ⁵⁵				1868				
17129	Motuo_Menba	here	here	ʔo ha	ʔ o _ h a				4194				
17984	rGyalrong_Maerkang	here	here	ʃtəi	ʃ t ə i				3989				
18315	Tibetan_Lhasa	here	here	tiː¹³ (tie¹³)	t iː ¹³				5756				
19240	Daofu	here	here	ɛ de qhɛ	ɛ _ d e _ qh ɛ				1864				
19932	Tibetan_Batang	here	here	ʔɑ⁵⁵ tsɑ	ʔ ɑ ⁵⁵ _ ts ɑ				5756				
21736	Zhaba_Daofu_County	here	here	kᴜ³³ ŋᴜ⁵⁵	k u ³³ _ ŋ u ⁵⁵				4601				
21737	Zhaba_Daofu_County	here	here	kᴜ³³ khə⁵⁵	k u ³³ _ kʰ ə ⁵⁵				4601				
21822	Dulong	here	here	jɑ⁵⁵kɑi⁵³	j ɑ ⁵⁵ + k ɑ i ⁵³				1866				
22535	Tibetan_Xiahe	here	here	ndə na	nd ə _ n a				5756				
23652	Lisu	here	here	the̱³³ kuɑ̱³³	tʰ e̠ ³³ _ k u ɑ̠ ³³				1869				
23742	Bokar	here	here	ɕoːlo	ɕ oː l o				1863				
23743	Bokar	here	here	ɕiː	ɕ iː				1862				
24034	Darang_Taraon	here	here	e⁵⁵ go⁵⁵	e ⁵⁵ _ g o ⁵⁵				1865				
24703	Tibetan_Alike	here	here	ndə næ	n d ə _ n æ				5756				
25019	Yidu	here	here	i⁵⁵ jɑ³⁵	i ⁵⁵ _ j ɑ ³⁵				4191				
30358	Khaling		here	tɛbi	t ɛ b i				1874				
30359	Limbu		here	kɔ	k ɔ				1875				
30866	Old_Chinese		here	tsʰeʔ	tsʰ e ʔ			这里	3926				
31077	Old_Burmese		here	sañ◦to₁ṅ	s a ɲ + t o₁/o ṅ/ŋ				3927				
31639	Wobzi_Khroskyabs		here	cə̂gə	c ə̂ g ə		gə 'inside'		5067				
31899	Chepang	here	here	ʔi.haŋʔ	ʔ i + h a ŋ ʔ				5185				
32155	Garo	here (lw)	here	i•-no	i ʔ + n o				5359				
32418	Thulung		here	a:si	aː s i				5560				
32732	Hakha_Chin	here (adv.)	here	hika ah	h i k a		[full entry: ]		5801				
33021	Bunan	here	here	kʰjak	kʰ j a k				98				
33197	Byangsi	here	here	anɛ	a n ɛ				100				
33198	Byangsi	here	here	aikho	a i kʰ o				99				
33422	Rongpo	here	here	du	d u				97				
33649	Kulung	here (adv.)	here	ikhi	i kʰ i		Nepali: yahāṃ. (Tolsma1999)		6298				
33940	Bantawa	here (adverb)	here	otni	o t n i				6546				
34627	Rangoon		here	i²²◦twĩ²²	i ²² + t w ĩ ∼ ²²		bad concept		8279				
34839	Achang_Longchuan	here dem	here	xai⁵⁵thɔʔ⁵⁵	x a i ⁵⁵ + tʰ ɔ ʔ ⁵⁵		bad concept		8369				
34840	Atsi	here dem	here	xji⁵¹ma⁵⁵	x j i ⁵¹ + m a ⁵⁵		bad concept		8370				
34841	Bola	here dem	here	tʃhə̆⁵⁵mɛ̃⁵⁵--	tʃʰ ə̆ ⁵⁵ + m ɛ̃ ∼ ⁵⁵		bad concept		8371				
34842	Lashi	here dem	here	xjɛ³³mŏ³³	x j ɛ ³³ + m ŏ ³³		bad concept		8370				
34843	Maru	here dem	here	tʃhɛ̆³¹mɛ³¹	tʃʰ ɛ̆ ³¹ + m ɛ ³¹		bad concept		8371				
34844	Xiandao	here dem	here	xai⁵⁵thɔʔ⁵⁵	x a i ⁵⁵ + tʰ ɔ ʔ ⁵⁵		bad concept		8369				
38497	Mikir		here	dāk	d ā k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ladak, dak» (page: 303)		29861				
#
16984	Jingpho	high / tall	high / tall	tso̱³¹	ts o̠ ³¹				443				
17152	Motuo_Menba	high / tall	high / tall	thon po	tʰ o n _ p o	tib[mtʰon.po]			139				
17998	rGyalrong_Maerkang	high / tall	high / tall	kə mbro	k ə _ m b r o				896				
19262	Daofu	high / tall (of trees)	high / tall	gɛ mthu	g ɛ + m tʰ u	tib[mtʰo]			139				
19263	Daofu	high / tall (of person's physique)	high / tall	gɛ cçhɛ	g ɛ + cçʰ ɛ				1351				
19715	Dulong	high / tall	high / tall	mɹɑŋ⁵³	m ɹ ɑ ŋ ⁵³				896				
19955	Tibetan_Batang	high / tall	high / tall	thᴜ⁵³	tʰ u ⁵³				139				
19956	Tibetan_Batang	high / tall	high / tall	thᴜ⁵⁵mbᴜ⁵³	tʰ u ⁵⁵ + m b u ⁵³				139				
20055	Yidu	high / tall	high / tall	kɑ⁵⁵ loŋ⁵⁵	k ɑ ⁵⁵ _ l o ŋ ⁵⁵				2311				
21754	Zhaba_Daofu_County	high / tall	high / tall	ndʐo⁵⁵ndʐo⁵⁵	n ɖʐ o ⁵⁵ + n ɖʐ o ⁵⁵				896				
21856	Darang_Taraon	high / tall	high / tall	kɑ³¹lɯŋ⁵⁵	k ɑ ³¹ + l ɯ ŋ ⁵⁵				2311				
22524	Tibetan_Lhasa	high / tall	high / tall	tho⁵⁵po⁵⁵	tʰ o ⁵⁵ + p o ⁵⁵				139				
22556	Tibetan_Xiahe	high / tall	high / tall	tho mbo	tʰ o _ m b o				139				
23672	Lisu	high / tall	high / tall	mo̱³³	m o̠ ³³				896				
23766	Bokar	high / tall	high / tall	tom bu	t o m + b u	tib[mtʰon.po]			139				
24722	Tibetan_Alike	high / tall	high / tall	mtho	m tʰ o				139				
25824	Japhug	high	high / tall	mbro	m b r o				896				
30870	Old_Chinese		high / tall	Cəkˤaw	C/ ə + kˤ a w			高	1649				
31078	Old_Burmese		high / tall	mraṅʔ	m r a ṅ/ŋ ʔ				896				
31305	Limbu		high / tall	candzaŋba	c a ŋ dz a ŋ b a				1481				
31514	Khaling		high / tall	sōŋpɛ	s ō/oː ŋ p ɛ				1481				
31641	Wobzi_Khroskyabs		high / tall	æ-brê	æ + b r ê/e				896				
31901	Chepang	tall (relatively), surpass, stand out (in height)	high / tall	cyamh-	tʃ j a mh/m̥				3830				
32157	Garo	tall (vi)	high / tall	chang-ro-a	ch a ŋ r o + a				3956				
32158	Garo	high (vi)	high / tall	chu-a-a	ch u a + a				3957				
32419	Thulung		high / tall	jepa	j e p a				623				
32734	Hakha_Chin	high (adj.)	high / tall	1. a sang;	s âa/a ŋ + s ǎa/a n		[full entry: e.g. This is a high building = Hi inn cu a sang; 2. aw thia; e.g. She speaks in a high voice = Aw thia in a holh; 3. ngan; e.g. He is a high official = Bawi ngan a si; 4. ngaingai; e.g. The child has a high fever = Ngakchia cu a tak a lin ngaingai; e.g. The Jeep goes at a high speed = Jeep cu khulrang ngaingai in a kal. 5. man tampi; e.g. He paid a high price for the house = Inn cu man tam pin a cawk.]		1481				
32920	Old_Tibetan		high / tall	mtʰo	m tʰ o				139				
33158	Bunan	high	high / tall	tʰoj	tʰ o j	tib[mtʰo]	Comment (by Widmer2014): «WT mtho»		139				
33199	Byangsi	height, high	high / tall	thɛdɛ	tʰ ɛ d ɛ				344				
33423	Rongpo	high	high / tall	ucɔ	u tʃ ɔ				477				
33650	Kulung	tall, high (adj.)	high / tall	repa	r e p a		Nepali: aglo. (Tolsma1999)		623				
33942	Bantawa	long, tall	high / tall	ɨkiwaŋ	ɨ k i w a ŋ				793				
33943	Bantawa	to be high	high / tall	jʰonma (jʰonta)	dzʱ o n m a				794				
34148	Achang_Longchuan	high / tall	high / tall	m̥ʐaŋ⁵⁵	m̥ ʐ a ŋ ⁵⁵				896				
34151	Bola	high / tall	high / tall	mjɔ̱̃⁵⁵	m j ɔ̰̃ ∼ ⁵⁵				896				
34153	Lashi	high / tall	high / tall	mja̱ːŋ³³	m j a̰ː ŋ ³³				896				
34154	Maru	high / tall	high / tall	mjɔ̃³¹	m j ɔ̃ ∼ ³¹				896				
34155	Xiandao	high / tall	high / tall	m̥ʐaŋ⁵⁵	m̥ ʐ a ŋ ⁵⁵				896				
34383	Atsi	high / tall	high / tall	mja̱ŋ⁵¹	m j a̰ ŋ ⁵¹				896				
35476	Rangoon		high / tall	mjĩ⁵³	m j ĩ ∼ ⁵³				896				
35931	Lushai	high	high / tall	sâng	s â ŋ				1481				
36315	Beijing	high	high / tall	kɑo⁵⁵	k ɑ o ⁵⁵			高	1649				
36316	Guangzhou	high	high / tall	kou⁵³	k o u ⁵³			高	1649				
36317	Chaozhou		high / tall	kũĩ⁵⁵	k ũ ĩ ∼ ⁵⁵				1650				
36318	Longgang		high / tall	kau³³	k a u ³³				1649				
36319	Jieyang		high / tall	kũĩ⁵⁵	k ũ ĩ ∼ ⁵⁵				1650				
36320	Xingning		high / tall	kɑɔ⁴⁵	k ɑ ɔ ⁴⁵				1649				
37574	Ukhrul	high, tall; loud (be v.)	high / tall	kə-cuj	k ə + c u j				2042				
37781	Hayu	tall, high (be v.)	high / tall	dzoŋ	dz o ŋ				794				
37999	Tangut		high / tall	bjij	b j i j				896				
38313	Mikir		high / tall	ingtùi	i ng t ù/u i		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ingtui, kiding, chongding» (page: 302)		2042				
38601	Rabha	high / tall	high / tall	cu	c u				3957				
#
17007	Jingpho	horizontal	horizontal	n³¹taʔ³¹	n ³¹ + t a ʔ ³¹				457				
17615	Tibetan_Xiahe	horizontal	horizontal	tʂhel	ʈʂʰ e l				268				
18018	rGyalrong_Maerkang	horizontal	horizontal	kɑ mkrɑk	k ɑ _ m k r ɑ k				982				
18359	Tibetan_Lhasa	horizontal	horizontal	tʂhe⁵² (phe⁵²)	ʈʂʰ e ⁵²				268				
19297	Daofu	horizontal	horizontal	gə ro ɣə ro	g ə + r o + ɣ ə + r o				1360				
19737	Dulong	horizontal	horizontal	ɑŋ⁵⁵mɯ³¹ɹɑ · m⁵⁵	ɑ ŋ ⁵⁵ + m ɯ ³¹ + ɹ ɑ _ + _ m ⁵⁵		?à verifier		1577				
19982	Tibetan_Batang	horizontal	horizontal	tʂheiʔ⁵⁵tʂhei⁵³	ʈʂʰ e i ʔ ⁵⁵ + ʈʂʰ e i ⁵³				268				
21619	Lisu	horizontal	horizontal	lɛ̱³¹kɑ⁵⁵tɕi⁵⁵	l ɛ̠ ³¹ + k ɑ ⁵⁵ + tɕ i ⁵⁵				2268				
21877	Darang_Taraon	horizontal	horizontal	xɑ³¹pieŋ⁵⁵	x ɑ ³¹ + p i e ŋ ⁵⁵				985				
23771	Zhaba_Daofu_County	horizontal	horizontal	ŋʌ⁵⁵ʂki⁵⁵	ŋ ʌ ⁵⁵ + ʂ k i ⁵⁵				2728				
23791	Bokar	horizontal	horizontal	a pə	a + p ə				2734				
24746	Tibetan_Alike	horizontal	horizontal	thər	tʰ ə r				2928				
25054	Yidu	horizontal	horizontal	e⁵⁵pieŋ⁵⁵	e ⁵⁵ + p i e ŋ ⁵⁵				985				
25791	Japhug	horizontal	horizontal	ndom	nd o m				3103				
30534	Limbu		horizontal	pɛrɛm	p ɛ r ɛ m				3571				
30535	Khaling		horizontal	ʔubhɛ́bɛl	ʔ u bʰ ɛ́ b ɛ l				3571				
30875	Old_Chinese		horizontal	Cgʷˤraŋ	C/ + gʷˤ r a ŋ			橫	1651				
31079	Old_Burmese		horizontal	kanʔ◦lanʔ	k a n ʔ + l a n ʔ				1022				
31905	Chepang	lean outward, be horizontal (large tree, branch)	horizontal	kloŋ-	k l o ŋ				3831				
32377	Old_Tibetan		horizontal	ɴpʰred	ɴ pʰ r e d				268				
32738	Hakha_Chin	horizontal (adj.)	horizontal	a phei in , a tung in a si lomi	pʰ â y + + pʰ ǎ y				4136				
33089	Bunan	horizontal	horizontal	pʰrettok	pʰ r e t t o k	tib[ɴpʰred]	Comment (by Widmer2014): «WT phred ~ 'phred»		268				
33424	Rongpo	plain level	horizontal	thaŋga	tʰ a ŋ g a				1854				
33651	Kulung	horizontal, level (adv.)	horizontal	mbal	m b a l		Nepali: terso. (Tolsma1999)		624				
34405	Atsi	horizontal	horizontal	a²¹pji̱⁵¹	a ²¹ + p j ḭ ⁵¹				985				
34499	Rangoon	horizontal	horizontal	kɑ̃⁵³lɑ̃⁵³	k ɑ̃ ∼ ⁵³ + l ɑ̃ ∼ ⁵³				1022				
34889	Achang_Longchuan	horizontal	horizontal	xaŋ³¹	x a ŋ ³¹				1124				
34941	Maru	horizontal	horizontal	pji̱³¹	p j ḭ ³¹				985				
35036	Bola	horizontal	horizontal	pi̱⁵⁵	p ḭ ⁵⁵				985				
35168	Lashi	horizontal	horizontal	pji̱ː³³	p j ḭː ³³				985				
35217	Xiandao	horizontal	horizontal	a³¹faŋ³¹	a ³¹ + f a ŋ ³¹				985				
36321	Beijing	horizontal	horizontal	xɤŋ³⁵	x ɤ ŋ ³⁵			橫	1651				
36322	Guangzhou	horizontal	horizontal	waŋ²¹	w a ŋ ²¹			橫	1651				
36323	Chaozhou		horizontal	hũɛ̃⁵⁵	h ũ ɛ̃ ⁵⁵				1651				
36324	Longgang		horizontal	vaŋ²¹	v a ŋ ²¹				1651				
36325	Jieyang		horizontal	hũɛ̃⁵⁵	h ũ ɛ̃ ⁵⁵				1651				
36326	Xingning		horizontal	vaŋ²⁴	v a ŋ ²⁴				1651				
37782	Hayu	horizontal (adj)	horizontal	xeŋdaŋ	x e ŋ d a ŋ				2166				
38477	Mikir		horizontal	delong	d e l o ng		from :cite:Walker1925<br>page in :cite:Walker1925 305		29844				
#
17060	Jingpho	hot	hot	kă³¹thet⁵⁵	k ă ³¹ + tʰ e t ⁵⁵				491				
17212	Motuo_Menba	hot	hot	tsha lo	tsʰ a _ l o				586				
17421	Yidu	hot	hot	tɯ⁵⁵	t ɯ ⁵⁵				714				
18058	rGyalrong_Maerkang	hot	hot	kə wɑ stsᴇ	k ə _ w ɑ _ s ts ᴇ/ɛ̝				4221				
18096	Motuo_Menba	hot	hot	so pho	s o _ pʰ o				4220				
18416	Tibetan_Lhasa	hot	hot	tsha⁵⁵po⁵⁵	tsʰ a ⁵⁵ + p o ⁵⁵				586				
19365	Daofu	hot	hot	xtsɛ xtsɛ	x ts ɛ + x ts ɛ				4221				
19781	Dulong	hot	hot	ɑ³¹kɑt⁵⁵	ɑ ³¹ + k ɑ t ⁵⁵				1612				
20033	Tibetan_Batang	hot	hot	tsha⁵⁵mᴜ⁵³	tsʰ a ⁵⁵ + m u ⁵³				586				
21832	Zhaba_Daofu_County	hot (weather)	hot	kᴜ⁵⁵lyø⁵⁵	k u ⁵⁵ + l y ø ⁵⁵				2305				
21833	Zhaba_Daofu_County	hot (water)	hot	ȵi⁵⁵	ȵ i ⁵⁵				2306				
21921	Darang_Taraon	hot	hot	tɑi⁵⁵	t ɑ i ⁵⁵				714				
22612	Tibetan_Xiahe	hot (weather)	hot	hŋu	h ŋ u				2484				
22613	Tibetan_Xiahe	hot (water)	hot	tsha nde	tsʰ a _ nd e				586				
22820	Lisu	hot	hot	tshɑ̱³³	tsʰ ɑ̠ ³³				586				
23843	Bokar	hot	hot	a◦gu	a g u				3280				
24787	Tibetan_Alike	hot	hot	tʂo ɣə	ʈʂ o _ ɣ ə				2931				
25792	Japhug	hot, burning	hot	sɤɕke	s ɤ ɕ k e				4221				
30720	Limbu		hot	jɛmt	j ɛ m t				3599				
30721	Khaling		hot	ɦʌçpɛ	ɦ ʌ ç p ɛ				3071				
30878	Old_Chinese		hot	Cnat	C/ + n a t			热	1652				
31080	Old_Burmese		hot	nuyḥ	n u j ḥ/				3684				
31646	Wobzi_Khroskyabs		hot	skí	s k í/i				4221				
31907	Chepang	hot (object, fire, sun, etc.)	hot	dhah-	dʱ a h				3832				
32163	Garo	hot (vi)	hot	ding•-a	d i ŋ ʔ + a				3958				
32384	Old_Tibetan		hot	tsʰa	tsʰ a				586				
32420	Thulung		hot	gwal tsɵpa (too hot)	ts ɵ p a				586				
32741	Hakha_Chin	hot (adj.)	hot	1. a sa; e.g. Boiling water is hot = Titlok cu a sa; 2. a lin; e.g. The sun is hot = Ni cu a lin; 3. a thak; e.g. Pepper is hot = Makphak a thak; 4. thin tawi; e.g. He has a hot temper = A thin a tawi.	s âa/a + s a t				4219				
33127	Bunan	warm, hot	hot	tɕʰej	tɕʰ e j				298				
33200	Byangsi	hot, heat	hot	luŋda	l u ŋ d a				345				
33425	Rongpo	hot	hot	cart	tʃ a r t				479				
33652	Kulung	be warm (of clothes), be cosy. (vi-3 [1: hɔk- 2: hɔ:-])	hot	hɔ:ma	h ɔː m a				625				
33947	Bantawa	be hot	hot	hakma (hakta)	h a k t				797				
34920	Achang_Longchuan	hot	hot	pu⁵⁵	p u ⁵⁵				1146				
34963	Maru	hot	hot	lauŋ³¹	l a u ŋ ³¹				1170				
34970	Xiandao	hot	hot	pu⁵⁵	p u ⁵⁵				1146				
35082	Atsi	hot	hot	ŋje⁵⁵	ŋ j e ⁵⁵				595				
35263	Rangoon	hot	hot	ɑiʔ⁴	ɑ i ʔ ⁴				1255				
35304	Bola	hot	hot	lauŋ⁵⁵	l a u ŋ ⁵⁵				1170				
35638	Lashi	hot	hot	ŋɛː⁵⁵	ŋ ɛː ⁵⁵				595				
35730	Bahing	warm, cosy (adj)	hot	tsøtsø	ts ø ts ø				586				
35932	Lushai	hot	hot	lum	l u m				1482				
35933	Lushai	hot	hot	sa	s a				4219				
35934	Lushai	hot	hot	thak	tʰ a k				1483				
36327	Beijing	hot	hot	ʐʅɤ⁵¹	ʐ ʅ ɤ ⁵¹			熱	1652				
36328	Guangzhou	hot	hot	jit²²	j i t ²²			熱	1652				
36329	Chaozhou		hot	zuaʔ⁵	z u a ʔ ⁵				1652				
36330	Longgang		hot	ŋɛt⁵	ŋ ɛ t ⁵	< L ?	yangru tone looks borrowed		1652				
36331	Jieyang		hot	zuaʔ⁵	z u a ʔ ⁵				1652				
36332	Xingning		hot	ɲɛʔ²	ɲ ɛ ʔ ²		yinru, like Cantonese, Lichuan Gan		1652				
37575	Ukhrul	scorch, get scorched (food); hot	hot	kə-ʃit	k ə + ʃ i t				2043				
37783	Hayu	hot (be v.)	hot	dze	d z e				3104				
38035	Tangut		hot	tsja	ts j a	tib tsha			586				
38351	Mikir		hot	sò	s ò/o		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «so(dak), phangok(sui), soluk» (page: 305)		4219				
38626	Rabha	hot	hot	túŋ	t ú/u ŋ				3958				
#
4895	Old_Tibetan		hundred	brgʲa	b r g ʲ/j a				185				
4924	Japhug		hundred	ɣurʑa	ɣ u r ʑ a				185				
16878	Jingpho	hundred	hundred	tsa̱³³	ts a̠ ³³				346				
17049	Motuo_Menba	hundred	hundred	khai ŋa	kʰ a i _ ŋ a				483				
17929	rGyalrong_Maerkang	hundred	hundred	pə |rjɐ	p ə _ r j ɐ				185				
18224	Tibetan_Lhasa	hundred	hundred	ca¹³	c a ¹³				185				
19167	Daofu	hundred	hundred	rjə	r j ə				185				
19867	Tibetan_Batang	hundred	hundred	dʑa⁵³	dʑ a ⁵³				185				
21367	Dulong	hundred	hundred	ɕɑ⁵⁵	ɕ ɑ ⁵⁵				1133				
21658	Zhaba_Daofu_County	hundred	hundred	ɟji¹³	ɟ j i ¹³		?		185				
21747	Darang_Taraon	hundred	hundred	mɑ³¹lɯm⁵⁵	m ɑ ³¹ + l ɯ m ⁵⁵				2285				
22462	Tibetan_Xiahe	hundred	hundred	dʑa tha mba	dʑ a _ tʰ a _ m b a				185				
23567	Lisu	hundred	hundred	hɛ̱̃³³	h ɛ̠̃ ∼ ³³				185				
23642	Bokar	hundred	hundred	lɯŋ	l ɯ ŋ				2285				
24627	Tibetan_Alike	hundred	hundred	wɟjæ	w ɟ j æ				185				
24925	Yidu	hundred	hundred	mɑ⁵⁵loŋ⁵⁵	m ɑ ⁵⁵ + l o ŋ ⁵⁵				2285				
30880	Old_Chinese		hundred	pˤrak	pˤ r a k			百	185				
31081	Old_Burmese		hundred	ryā	r j ā				185				
31648	Wobzi_Khroskyabs		hundred	rjî	r j î/i				185				
32165	Garo	hundred (num)	hundred	rit-cha-sa	r i t + ch a + s a				346				
32421	Thulung		hundred	ko:sʌŋ	k oː s ʌ ŋ				346				
