# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	BORROWING	NOTE	CHINESE	COGID	HANZI	RGEN	SOURCE	ENTRY_IN_SOURCE
21878	Darang_Taraon	straight	straight	ɑ³¹lim⁵⁵blioŋ⁵⁵	ɑ ³¹ + l i m ⁵⁵ + b l i o ŋ ⁵⁵				2319				
22102	Tibetan_Lhasa	straight	straight	tʂoŋ¹³ko⁵⁵	ʈʂ o ŋ ¹³ + k o ⁵⁵				1595				
23700	Lisu	straight	straight	te³⁵	t e ³⁵				2708				
23780	Zhaba_Daofu_County	straight	straight	tʂu³³tʂu⁵⁵	ʈʂ u ³³ + ʈʂ u ⁵⁵				2732				
23793	Bokar	straight	straight	ɕak ɕir	ɕ a k + ɕ i r				2735				
24479	Tibetan_Xiahe	straight	straight	tʂaŋ mo	ʈʂ a ŋ _ m o				1595				
24747	Tibetan_Alike	straight	straight	tʂaŋ mo	ʈʂ a ŋ _ m o				1595				
25055	Yidu	straight	straight	ɑ⁵⁵mbɹɑ⁵⁵	ɑ ⁵⁵ + mb ɹ ɑ ⁵⁵				2980				
30436	Khaling		straight	dhoɔjpɛ	dh oɔ j p ɛ				3537				
30437	Limbu		straight	kudopma	k u d o p m a				3538				
31000	Old_Chinese		straight	ɴ→trək	ɴ + t r ə k			直	1703				
31111	Old_Burmese		straight	phro₂ṅʔ	pʰ r o₂/o ṅ/ŋ ʔ				1066				
31754	Wobzi_Khroskyabs		straight	stû	s t û/u				983				
32017	Chepang	straight	straight	dheŋ-	dʱ e ŋ				82				
32275	Garo	straight (vi)	straight	dim-breng-a	d i m + b r e ŋ + a				10466				
32851	Hakha_Chin	straight (adv.)	straight		d ì/i ŋ + d ǐ/i n				82				
33142	Bunan	straight, directly	straight	tsukna	ts u k n a				309				
33230	Byangsi	straight	straight	hla:de	h l aː d e				363				
33453	Rongpo	direct, straight	straight	si:da, sidɔ	s iː d a	IA			497				
33679	Kulung	straight (adj.)	straight	tǝntǝipa	t ə n t ə i p a		Nepali: sīdhā. (Tolsma1999)		646				
34049	Bantawa	straight	straight	samucʰe	s a m u tsʰ e				851				
34104	Achang_Longchuan	straight	straight	tan³¹	t a n ³¹				877				
34105	Atsi	straight	straight	ŋjaŋ⁵¹	ŋ j a ŋ ⁵¹				878				
34106	Bola	straight	straight	tɛ̃³⁵	t ɛ̃ ∼ ³⁵				877				
34107	Lashi	straight	straight	taːn³³	t aː n ³³				877				
34108	Maru	straight	straight	ŋiɔ̃⁵⁵	ŋ i ɔ̃ ∼ ⁵⁵				878				
34152	Xiandao	straight	straight	ʂa³¹	ʂ a ³¹		bad concept		897				
34565	Rangoon		straight	mɑʔ⁴	m ɑ ʔ ⁴				4187				
34665	Rangoon		straight	pʰjɑ̃u⁵³	pʰ j ɑ̃ u ∼ ⁵³				1066				
35973	Lushai	straight	straight	char	tʃ a r				1507				
35974	Lushai	straight	straight	mar	m a r				1043				
36511	Beijing	straight, erect	straight	tʂʅ³⁵	ʈʂ ʅ ³⁵			直	1703				
36512	Guangzhou	straight, erect	straight	tsɪk²	ts ɪ k ²			直	1703				
36513	Chaozhou		straight	tik⁵	t i k ⁵				1703				
36514	Longgang		straight	tsʰɪt⁵	tsʰ ɪ t ⁵	< LMC	expect a stop		1703				
36515	Jieyang		straight	tɛk⁵	t ɛ k ⁵				1703				
36516	Xingning		straight	tʂʰʅʔ⁵	ʈʂʰ ʅ ʔ ⁵	< LMC	expect a stop		1703				
37601	Ukhrul	straight	straight	kʰə-ŋə-tar	kʰ ə + ŋ ə + t a r				2058				
37804	Hayu	straight (adj)	straight	tseŋtseŋ(-mʊ)	ts e ŋ ts e ŋ				2183				
38069	Tangut		straight	twu.	t w u./u				983				
38388	Mikir		straight	kèng	k è/e ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kekeng, kengdet» (page: 423)		10467				
38611	Rabha	straight	straight	preŋ	p r e ŋ				10466				
#
10513	Old_Tibetan		ten	btɕu	b tɕ u				296				
10542	Japhug		ten	sqi	s q i				364				
16022	Tibetan_Xiahe	ten	ten	tɕə tha mba	tɕ ə _ tʰ a _ m b a				296				
16153	Jingpho	ten	ten	ʃi³³	ʃ i ³³				10171				
17036	Motuo_Menba	ten	ten	se	s e				1749				
17921	rGyalrong_Maerkang	ten	ten	ʃtʃᴇ	ʃ tʃ ᴇ/ɛ̝				364				
18063	Lisu	ten	ten	tshi̱³³	tsʰ i̠ ³³				898				
18216	Tibetan_Lhasa	ten	ten	tɕu⁵⁵	tɕ u ⁵⁵				296				
19127	Tibetan_Alike	ten	ten	ptɕə	p tɕ ə				296				
19157	Daofu	ten	ten	zʁa	z ʁ a				364				
19860	Tibetan_Batang	ten	ten	tɕᴜ⁵³	tɕ u ⁵³				296				
21294	Dulong	ten	ten	tiʔ⁵⁵sɑn⁵⁵	t i ʔ ⁵⁵ + s ɑ n ⁵⁵		This variety of Dulong reflects -l as -n. See also 'buy'		898				
21650	Zhaba_Daofu_County	ten	ten	tshɿ⁵⁵	tsʰ ɿ ⁵⁵				898				
23422	Yidu	ten	ten	hoŋ⁵⁵ɦoŋ⁵³	h o ŋ ⁵⁵ + ɦ o ŋ ⁵³				2656				
23467	Darang_Taraon	ten	ten	xɑ⁵⁵lɯŋ⁵⁵	x ɑ ⁵⁵ + l ɯ ŋ ⁵⁵				2656				
23634	Bokar	ten	ten	ɯ jɯŋ	ɯ + j ɯ ŋ				2656				
30440	Khaling		ten	tʌdʌm	t ʌ d ʌ m				1383				
31003	Old_Chinese		ten	tgəp	t + g ə p			十	364				
31112	Old_Burmese		ten	ta◦chay	t a + ch a j				898				
31757	Wobzi_Khroskyabs		ten	sjə̂	s j ə̂				364				
32278	Garo	ten (num)	ten	-chi-king	ch i + k i ŋ		cognate with WT bchu, compare 'water', Jingpo chi, WT chu.		296				
32450	Thulung		ten	ko:dym	k oː d y m				1383				
32854	Hakha_Chin	ten (num.)	ten	pahra.	p a hr/r̥ âa/a				85				
33125	Bunan	ten	ten	tɕuj	tɕ u j	tib[btɕu]	Comment (by Widmer2014): «ZZ cu / PTB *ts(y)i(y) ~ *tsyay»		296				
33231	Byangsi	ten	ten	cı̀	c/tʃ ì/i				10172				
33454	Rongpo	ten	ten	dəs	d ə s	IA			498				
33680	Kulung	ten (preceded by the numeral 'one' ) (num.)	ten	-pɔN	p ɔ ŋ				647				
34052	Bantawa		ten	ina-nam-	i n a + n a m +				854				
34156	Achang_Longchuan	ten num	ten	tɕhe⁵⁵	tɕʰ e ⁵⁵				898				
34157	Atsi	ten num	ten	tshe⁵¹	tsʰ e ⁵¹				898				
34158	Bola	ten num	ten	tă³¹thai⁵⁵	t ă ³¹ + tʰ a i ⁵⁵				898				
34159	Lashi	ten num	ten	tă³¹tshe³³	t ă ³¹ + tsʰ e ³³				898				
34160	Maru	ten num	ten	tshɛ³¹	tsʰ ɛ ³¹				898				
34161	Xiandao	ten num	ten	ta³¹tshi⁵⁵	t a ³¹ + tsʰ i ⁵⁵				898				
34529	Rangoon		ten	shɛ²²	sʰ ɛ ²²				898				
35749	Bahing	ten (num)	ten	nidhym	n i dʱ y m				1383				
36517	Beijing		ten	ʂʅ³⁵	ʂ ʅ ³⁵				364				
36518	Guangzhou		ten	sɐp²	s ɐ p ²				364				
36519	Chaozhou		ten	tsap²	ts a p ²				364				
36520	Longgang		ten	sɪp⁵	s ɪ p ⁵	< standard Hakka	expect sɪt⁵  (wet, heart). LS		364				
36521	Jieyang		ten	tsap²	ts a p ²				364				
36522	Xingning		ten	ʂuʔ⁵	ʂ u ʔ ⁵				364				
37602	Ukhrul	ten	ten	tʰə-ra	tʰ ə + r a				85				
38209	Tangut		ten	ɣa.	ɣ a./a				364				
38408	Mikir		ten	kēp	k ē/eː p		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kep» (page: ?)		364				
#
14891	Tibetan_Xiahe	ant	the ant	mbə tɕaχ ma	m b ə _ tɕ a χ _ m a				2954				
15207	Motuo_Menba	ant	the ant	khaŋ dʑi la	kʰ a ŋ _ dʑ i _ l a				3740				
16608	Jingpho	ant	the ant	kă³³kjin³³	k ă ³³ + k j i n ³³				195				
17592	rGyalrong_Maerkang	ant	the ant	kho |rok	kʰ o _ r o k				2954				
17811	Lisu	ant	the ant	bo̱³¹lo̱³³	b o̠ ³¹ l o̠ ³³				2957				
17825	Tibetan_Alike	ant	the ant	cçok mæ	cç o k _ m æ				2954				
17907	Tibetan_Lhasa	ant	the ant	tʂhoː¹³ma⁵⁵	ʈʂʰ oː ¹³ + m a ⁵⁵				2954				
19534	Tibetan_Batang	ant	the ant	dʑa⁵⁵dʐoʔ⁵³tʂᴜ¹³ma⁵³	dʑ a ⁵⁵ + ɖʐ o ʔ ⁵³ + ʈʂ u ¹³ + m a ⁵³				2954				
21390	Zhaba_Daofu_County	ant	the ant	po⁵⁵ʐo⁵⁵	p o ⁵⁵ + ʐ o ⁵⁵				2954				
21506	Darang_Taraon	ant	the ant	kɯ³¹jɯ⁵³	k ɯ ³¹ + j ɯ ⁵³				29743				
23338	Bokar	ant	the ant	ta ruk	t a + r u k				2954				
24605	Yidu	ant	the ant	pɑ³¹si⁵⁵	p ɑ ³¹ + s i ⁵⁵				2910				
24706	Dulong	ant	the ant	ɕɯ⁵⁵ɹɔʔ⁵⁵	ɕ ɯ ⁵⁵ + ɹ ɔ ʔ ⁵⁵				2954				
25256	Daofu	ant	the ant	skhro	s kʰ r o				2954				
25807	Japhug	ant	the ant	qro	q r o				2954				
30503	Khaling		the ant	khelem	kʰ e l e m				648				
30759	Old_Chinese		the ant	m→qʰajʔ	m + qʰ a j ʔ			蚂蚁	1705				
30760	Old_Chinese		the ant	qʰˤoʔ	qʰˤ o ʔ		WT grog-ma, etc.	蚂蚁	2954				
31114	Old_Burmese		the ant	pu◦ro₁k◦chip	p u + r o₁/o k + ch i p				2954				
31522	Limbu		the ant	sikcemba	s i k c e m p a				2549				
31554	Wobzi_Khroskyabs		the ant	skʰrɑ̂ɣ	s kʰ r ɑ̂ ɣ				2954				
31807	Chepang	ant (sp.), small black ant with several varieties	the ant	koŋ.rok	k o ŋ + r o k				2954				
32073	Garo	ant (n)	the ant	sim-il-chak	s i m + i l + ch a k				3916				
32354	Old_Tibetan		the ant	grog ma	g r o g + m a		not in OT?		2954				
32452	Thulung		the ant	khalem	kʰ a l e m				648				
32644	Hakha_Chin	ant (n.)	the ant	hngerhte	hŋ/ŋ̊ e rh/r̥ t e		[full entry: ]		4114				
33013	Bunan	ant	the ant	kurkuʈik	k u r k u ʈ i k		Comment (by Widmer2014): «WT -»		214				
33233	Byangsi	ant	the ant	nɔŋkrɔ̀	n ɔ ŋ k r ɔ̀		Byangsi loses final -k		2954				
33456	Rongpo	ant	the ant	kirməla	k i r m ə l a				214				
33682	Kulung	black ant (n.)	the ant	khalem	kʰ a l e m		Nepali: kamilā. (Tolsma1999)		648				
33859	Bantawa	ant	the ant	cɨkɨyaŋ	ts ɨ k ɨ j a ŋ				2549				
34109	Atsi	ant 1	the ant	pau⁵¹voʔ⁵⁵	p a u ⁵¹ + v o ʔ ⁵⁵				2954				
34110	Bola	ant 1	the ant	phə̆³¹ɣɔʔ³¹	pʰ ə̆ ³¹ + ɣ ɔ ʔ ³¹				2954				
34111	Lashi	ant 1	the ant	la³¹jɛt³¹	l a ³¹ + j ɛ t ³¹				879				
34112	Maru	ant 1	the ant	phə̆³¹ɣuk³¹	pʰ ə̆ ³¹ + ɣ u k ³¹				2954				
34113	Xiandao	ant 2	the ant	chaŋ³¹m̥an⁵⁵	cʰ a ŋ ³¹ + m̥ a n ⁵⁵				880				
34140	Achang_Longchuan	ant 2	the ant	tɕhi⁵⁵man⁵⁵	tɕʰ i ⁵⁵ + m a n ⁵⁵				891				
34523	Rangoon		the ant	pɑ⁵³jwɛʔ⁴sheʔ⁴	p ɑ ⁵³ + j w ɛ ʔ ⁴ + sʰ e ʔ ⁴				2954				
35750	Bahing	ant (n)	the ant	gatsiŋma, gaːtsiŋma	g a ts i ŋ m a				943				
35975	Lushai	ant (generic)	the ant	fanghmir	f a ŋ hm/m̥ i r				1508				
35976	Lushai	ant (white), termite	the ant	tlûng◦pi	t l û/u ŋ + p i				1509				
36523	Beijing	ant	the ant	ma²¹⁴₃₅ji²¹⁴	m a ³⁵/²¹⁴ j i ²¹⁴			螞蟻	1705				
36524	Guangzhou	ant	the ant	ŋɐi²³	ŋ ɐ i ²³			蟻	1705				
36525	Chaozhou		the ant	hia³⁵	h i a ³⁵				1705				
36526	Longgang		the ant	li³³kʊŋ³³	l i ³³ k ʊ ŋ ³³				10270				
36527	Jieyang		the ant	hia³⁵	h i a ³⁵				1705				
36528	Xingning		the ant	mi³³kʊm⁴⁵	m i ³³ k ʊ m ⁴⁵		? Is this a regular sound correspondence in Xingning, i.e., the /m/ vs. the /l/? I treat this as mǐfàndemǐ for the time being... @lingulist. No, not regular, initial, or tone. LS		10269				
37603	Ukhrul	ant	the ant	ca-liŋ	c a + l i ŋ				29744				
37805	Hayu	ant (n)	the ant	tsikibʊʔla	ts i k i b ʊ ʔ l a				2549				
38012	Tangut		the ant	kjiwr	k j i w r				2954				
38327	Mikir		the ant	misò	m i s ò/o		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «miso» (page: 190)		10501				
38571	Rabha	ant	the ant	soŋ-so-mar	s o ŋ + s o + m a r				10500				
#
16623	Jingpho	bamboo	the bamboo	kă⁵⁵|wa⁵⁵	k ă ⁵⁵ + w a ⁵⁵				501				
16736	Motuo_Menba	bamboo	the bamboo	so	s o				292				
17613	rGyalrong_Maerkang	bamboo	the bamboo	ɟjo	ɟ j o				821				
17926	Tibetan_Lhasa	bamboo	the bamboo	ȵuŋ⁵⁵mə⁵⁵	ȵ u ŋ ⁵⁵ + m ə ⁵⁵				952				
18839	Daofu	bamboo	the bamboo	ʁɮə	ʁ ɮ ə				821				
19552	Tibetan_Batang	bamboo	the bamboo	ȵu⁵⁵ma⁵³	ȵ u ⁵⁵ + m a ⁵³				952				
21090	Tibetan_Alike	bamboo	the bamboo	rȵ̥uk mæ	r ȵ̥ u k _ m æ				952				
21412	Zhaba_Daofu_County	bamboo	the bamboo	mɛ⁵⁵	m ɛ ⁵⁵				3481				
21521	Darang_Taraon	bamboo	the bamboo	tɑ³¹liɑ⁵³	t ɑ ³¹ + l i ɑ ⁵³				2222				
22169	Tibetan_Xiahe	bamboo	the bamboo	hȵɯx ma	h ȵ ɯ x _ m a				952				
23290	Lisu	bamboo	the bamboo	mɑ̱³³dɑ³³	m ɑ̠ ³³ d ɑ ³³				2631				
23357	Bokar	bamboo (thin, fine)	the bamboo	jɑːlɯ	j ɑː l ɯ				3066				
24619	Yidu	bamboo	the bamboo	ɑ³¹bɹɑ³⁵liɑ⁵⁵	ɑ ³¹ + b ɹ ɑ ³⁵ + l i ɑ ⁵⁵				2222				
24951	Bokar	bamboo (thick, coarse)	the bamboo	jaː	j aː				3066				
25191	Dulong	bamboo	the bamboo	ɹɯ³¹mɑŋ⁵⁵	ɹ ɯ ³¹ + m ɑ ŋ ⁵⁵				3011				
25809	Japhug	bamboo	the bamboo	ɟu	ɟ u				821				
30504	Limbu		the bamboo	pha	pʰ a				501				
30505	Khaling		the bamboo	tēr	t ē/eː r				3557				
30763	Old_Chinese		the bamboo	truk	t r u k			竹子	1711				
31116	Old_Burmese		the bamboo	vāḥ	v ā ḥ/				501				
31557	Wobzi_Khroskyabs		the bamboo	ʁjû	ʁ j û/u				821				
31812	Chepang	bamboo (sp.) (B)	the bamboo	riŋ	r i ŋ				3794				
32075	Garo	bamboo (n)	the bamboo	wa•-	w a ʔ				501				
32357	Old_Tibetan		the bamboo	smʲug	s m j u g				952				
32454	Thulung		the bamboo	lju:	l j uː				821				
32647	Hakha_Chin	bamboo (n.)	the bamboo	rua , mau	r û/u a				501				
33235	Byangsi	bamboo	the bamboo	yelba:	j e l b aː				367				
33458	Rongpo	bamboo	the bamboo	bãs	b ã s	IA			501				
33684	Kulung	bamboo (n.)	the bamboo	baphu	b a pʰ u		Nepali: bāṃs. (Tolsma1999)		501				
33856	Khaling		the bamboo	pɛ̂ːp	p ɛ̂ː p				501				
33862	Bantawa	bamboo (generic term), bamboo plant	the bamboo	samba	s a m b a				501				
34146	Atsi	bamboo	the bamboo	va²¹	v a ²¹				501				
34147	Bola	bamboo	the bamboo	va³¹	v a ³¹				501				
34149	Lashi	bamboo	the bamboo	wo³³	w o ³³				501				
34150	Maru	bamboo	the bamboo	vɔ³⁵	v ɔ ³⁵				501				
34365	Achang_Longchuan	bamboo	the bamboo	o³¹	o ³¹				501				
34386	Xiandao	bamboo	the bamboo	o³¹	o ³¹				501				
34649	Rangoon		the bamboo	wɑ⁵⁵	w ɑ ⁵⁵				501				
35751	Bahing	bamboo (n)	the bamboo	palam	p a l a m				1385				
35977	Lushai	bamboo	the bamboo	mau	m a u				1510				
35978	Lushai	bamboo	the bamboo	rua	r u a				501				
36534	Beijing	bamboo	the bamboo	tʂu⁵⁵tsɿ⁰	ʈʂ u ⁵⁵ ts ɿ ⁰			竹子	1711				
36535	Guangzhou	bamboo	the bamboo	tsʊk⁵	ts ʊ k ⁵			竹	1711				
36536	Chaozhou		the bamboo	tɛk²	t ɛ k ²				1711				
36537	Longgang		the bamboo	tsʊk³	ts ʊ k ³	< LMC			1711				
36538	Jieyang		the bamboo	tɛk²	t ɛ k ²				1711				
36539	Xingning		the bamboo	tʂuʔ²ti²¹	ʈʂ u ʔ ² t i ²¹	< LMC			1711				
37605	Ukhrul	bamboo	the bamboo	kə-ha-tʰiŋ	k ə + h a + tʰ i ŋ				2059				
37806	Hayu	bamboo (n)	the bamboo	pholo	pʰ o l o				1385				
37807	Hayu	bamboo (n)	the bamboo	cayi	c a j i				2184				
38050	Tangut		the bamboo	lhju.	lh/l̥ j u./u				821				
38368	Mikir		the bamboo	chèk	ch è/e k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kepho [...]» (page: 199)		10525				
38575	Rabha	bamboo	the bamboo	bá	b á/a				501				
#
443	Old_Tibetan	belly	the belly	pʰo.ba	pʰ o b a			肚子	1298				
456	Khaling	belly	the belly	mupu	m u p u		doubtful	肚子	10241				
457	Limbu	belly	the belly	sappok	s a pp o k			肚子	10241				
472	Japhug	belly	the belly	tɯ-xtu	t ɯ + x t u			肚子	370				
476	Tangut	belly	the belly	.o¹	o ¹			肚子	10241				
16156	Tibetan_Alike	belly	the belly	ho	h o				1298				
16402	Jingpho	belly	the belly	ka̱n³³	k a̠ n ³³				10221				
17691	Tibetan_Lhasa	belly	the belly	tʂho¹³ko⁵²	ʈʂʰ o ¹³ + k o ⁵²				863				
18629	Daofu	belly	the belly	vo	v o				10241				
19069	Dulong	belly	the belly	pɯ³¹wɑ⁵⁵	p ɯ ³¹ + w ɑ ⁵⁵				1298				
19808	Tibetan_Batang	belly	the belly	tʂᴜ¹³pa⁵³	ʈʂ u ¹³ + p a ⁵³				863				
20259	Yidu	belly	the belly	khɹɑ³¹poŋ³⁵	kʰ ɹ ɑ ³¹ + p o ŋ ³⁵				2600				
21043	Lisu	belly	the belly	hẽ̱³¹khi³¹	h ẽ̠ ∼ ³¹ + kʰ i ³¹				1974				
21179	Zhaba_Daofu_County	belly	the belly	vei¹³	v e i ¹³				10242				
21314	Darang_Taraon	belly	the belly	kɯ³¹jɯŋ⁵⁵	k ɯ ³¹ + j ɯ ŋ ⁵⁵				2115				
21967	Tibetan_Xiahe	belly	the belly	ho	h o				1298				
23143	Bokar	belly	the belly	kiː◦poŋ	k iː p o ŋ				2600				
24968	Motuo_Menba	belly	the belly	pho laŋ	pʰ o _ l a ŋ				1298				
25645	rGyalrong_Maerkang	belly	the belly	tə pok	t ə _ p o k				10241				
30766	Old_Chinese		the belly	puk	p u k			肚子	10241				
31117	Old_Burmese		the belly	po₂k	p o₂/o k				10241				
31560	Wobzi_Khroskyabs		the belly	jdû	j d û/u				370				
31814	Chepang	belly, stomach (B)	the belly	yoŋ	j o ŋ				2115				
32077	Garo	belly; stomach (n)	the belly	bik-ma	b i k m a		there is a variant buk-ma		10241				
32456	Thulung		the belly	hombe	h o m b e				4068				
32650	Hakha_Chin	belly (n.)	the belly	paw	p a w/u				1298				
32960	Bunan	belly, stomach	the belly	dan	d a n		Comment (by Widmer2014): «WT dang ga ~ dang kha (ArTBL))»		168				
33236	Byangsi	belly	the belly	dan	d a n				168				
33686	Kulung	belly (n.)	the belly	bɔ	b ɔ		Nepali: peṭ. (Tolsma1999)		10241				
33865	Bantawa	belly, stomach	the belly	buk	b u k				10241				
34191	Bola	belly	the belly	vɛ³¹tau³¹	v ɛ ³¹ + t a u ³¹				908				
34192	Maru	belly	the belly	vẽ³⁵tuk³¹	v ẽ ³⁵ + t u k ³¹				908				
34738	Rangoon		the belly	bɑiʔ⁴	b ɑ i ʔ ⁴				1086				
35752	Bahing	stomach (n)	the belly	koːdza	k oː d z a				1386				
35979	Lushai	belly	the belly	pum	p u m				1511				
36540	Beijing		the belly	tu⁵¹tsɿ⁰	t u ⁵¹ ts ɿ ⁰				1712				
36541	Guangzhou		the belly	tʰou²³	tʰ o u ²³				1712				
36542	Chaozhou		the belly	tou¹³	t o u ¹³		Norman gives CZ tou33 (tone 4) which would be the inherited layer		1712				
36543	Longgang		the belly	tu³³pʰat⁵	t u ³³ pʰ a t ⁵				1712				
36544	Jieyang		the belly	tou¹³	t o u ¹³		proto-Min *-o		1712				
36545	Xingning		the belly	tu²¹ʂɿ²¹	t u ²¹ ʂ ɿ ²¹				1712				
37606	Ukhrul	belly (exterior)	the belly	ʔa-wuk	ʔ a + w u k				10241				
37808	Hayu	belly (n)	the belly	soːgali	s oː g a l i				2185				
37809	Hayu	stomach (n)	the belly	mʊːli	m ʊː l i				3490				
38467	Mikir		the belly	pok	p o k		from :cite:Walker1925<br>page in :cite:Walker1925 204		10241				
38583	Rabha	belly	the belly	bokdom	b o k d o m				10241				
38697	Achang_Longchuan		the belly	ɔm³¹tau³¹	ɔ m ³¹ + t a u ³¹				908				
38722	Xiandao		the belly	om³¹	o m ³¹				908				
38723	Lashi		the belly	wɔm³³tou³³	w ɔ m ³³ t o u ³³				908				
38769	Atsi		the belly	vam²¹	v a m ²¹				908				
#
602	Old_Tibetan	bird	the bird	bʲa	b ʲ/j a			鸟	264				
615	Khaling	bird	the bird	sʌ̄lpu	s ʌ̄ l p u			鸟	452				
616	Limbu	bird	the bird	pu¹	p u ¹			鸟	1696				
631	Japhug	bird	the bird	pɣa	p ɣ a			鸟	462				
635	Tangut	bird	the bird	.we¹	w e ¹			鸟	462				
16576	Jingpho	bird	the bird	u³¹nam³¹tʃi³³	u ³¹ + n a m ³¹ + tʃ i ³³				780				
17534	Motuo_Menba	bird	the bird	kha	kʰ a				778				
17559	rGyalrong_Maerkang	bird	the bird	pɑ tsɑ	p ɑ _ ts ɑ				462				
17875	Tibetan_Lhasa	bird	the bird	tɕha¹³	tɕʰ a ¹³				264				
18787	Daofu	bird	the bird	vdʑɛ vdʑu	v dʑ ɛ + v dʑ u				1236				
19214	Dulong	bird	the bird	pɯ³¹tɕiʔ⁵⁵	p ɯ ³¹ + tɕ i ʔ ⁵⁵				1339				
20818	Tibetan_Batang	bird	the bird	ɕy¹³	ɕ y ¹³				264				
21359	Zhaba_Daofu_County	bird	the bird	ptsia³³ptsi⁵⁵	p ts i a ³³ + p ts i ⁵⁵	Tib			264				
21485	Darang_Taraon	bird	the bird	piɑ⁵⁵	p i ɑ ⁵⁵				2205				
22121	Tibetan_Xiahe	bird	the bird	ɕa	ɕ a				264				
23244	Lisu	bird	the bird	niɛ³⁵	n iɛ ³⁵				910				
23314	Bokar	bird	the bird	pə taŋ	p ə + t a ŋ				2635				
24771	Yidu	bird	the bird	pɹɑ⁵⁵ɑ⁵⁵	p ɹ ɑ ⁵⁵ + ɑ ⁵⁵				2205				
25648	Tibetan_Alike	bird	the bird	wɕæ	w ɕ æ				264				
30769	Old_Chinese		the bird	tˤewʔ	tˤ e w ʔ			鸟	10146				
31118	Old_Burmese		the bird	ṅhak	ṅh/ŋ̊ a k				910				
31563	Wobzi_Khroskyabs		the bird	jmbjə̂mpɑ	j m b j ə̂ m p ɑ				3735				
31817	Chepang	bird (sp.)	the bird	waʔ	w a ʔ				10267				
32080	Garo	bird (n)	the bird	do•-	d o ʔ		PBG (Joseph and Burling) *tao2		10146				
32457	Thulung		the bird	tsʌkpu	ts ʌ k p u				1387				
32653	Hakha_Chin	bird (n.)	the bird	vate;	v aà/a		[full entry: bird's eye view = cunglei in vun cuanh. bird]		10267				
33080	Bunan	bird	the bird	pjatsi	p j a ts i	Tibetan[bya]	Comment (by Widmer2014): «WT bya / PTB *bja»		264				
33237	Byangsi	bird	the bird	ciptsɛ	c/tʃ i p ts ɛ				368				
33459	Rongpo	bird	the bird	pec	p e tʃ				264				
33687	Kulung	bird (n.)	the bird	chɔwa	tʃʰ ɔ w a		Nepali: carā. (Tolsma1999)		650				
33868	Bantawa	bird (generic term)	the bird	cʰoŋwa	tsʰ o ŋ w a				650				
34200	Achang_Longchuan	bird	the bird	m̥ɔʔ⁵⁵	m̥ ɔ ʔ ⁵⁵				910				
34201	Atsi	bird	the bird	ŋo̱ʔ⁵⁵	ŋ o̰ ʔ ⁵⁵				910				
34202	Bola	bird	the bird	ŋa̱ʔ⁵⁵	ŋ a̰ ʔ ⁵⁵				910				
34203	Lashi	bird	the bird	ŋɔ̱ʔ⁵⁵	ŋ ɔ̰ ʔ ⁵⁵				910				
34204	Maru	bird	the bird	ŋɔ̱ʔ⁵⁵	ŋ ɔ̰ ʔ ⁵⁵				910				
34205	Xiandao	bird	the bird	ŋ̊ɔʔ⁵⁵	ŋ̊ ɔ ʔ ⁵⁵				910				
34670	Rangoon		the bird	ŋ̊ɛʔ⁴	ŋ̊ ɛ ʔ ⁴				910				
35753	Bahing	bird (n)	the bird	tsikʔba	ts i k ʔ b a				1387				
35980	Lushai	bird	the bird	sa◦va	s a + v a				10267				
36550	Beijing		the bird	niɑor²¹⁴	n i ɑ r/o ²¹⁴		cognate w/  MC tewX assuming change from t- to n- to avoid homophony with 'fuck'		10146				
36551	Guangzhou		the bird	tsœk³tsɐi³⁵	ts œ k ³ ts ɐ i ³⁵				1713				
36552	Chaozhou		the bird	tsiou⁵³	ts i o u ⁵³				10147				
36553	Longgang		the bird	tiau³⁵tsai³²	t i a u ³⁵ ts a i ³²				10146				
36554	Jieyang		the bird	tsiau³¹	ts i a u ³¹				10147				
36555	Xingning		the bird	tiɑɔ²⁴ti²¹	t i ɑ ɔ ²⁴ t i ²¹				10146				
36556	Guangzhou		the bird	tsœk³₃₅	ts œ k ³⁵/³				1713				
37607	Ukhrul	bird	the bird	va-naw	v a + n a w				10267				
37810	Hayu	bird (general, excluding the largest species) (n)	the bird	tsixtsi	ts i x ts i				1387				
37997	Tangut		the bird	dʑjwow	dʑ j w o w				3735				
38311	Mikir		the bird	vōtèk	v ō/oː t è/e k		from :cite:Konnerth2014, refers to «wild bird»<br>:cite:Walker1925 entry: «vo; (-- -cage) voum; -- -net) phamsek.» (page: 206)		10267				
38565	Rabha	bird	the bird	tó	t ó/o				10146				
#
761	Old_Tibetan	blood	the blood	kʰrag	kʰ r a g			血	541				
774	Khaling	blood	the blood	hi	h i			血	29703				
775	Limbu	blood	the blood	makkhi	m a k kʰ i			血	29704				
790	Japhug	blood	the blood	tɤ-se	t ɤ + s e			血	29703				
794	Tangut	blood	the blood	sjij¹	s j i j ¹			血	29703				
16422	Jingpho	blood	the blood	sai³¹	s a i ³¹				29703				
16573	Motuo_Menba	blood	the blood	ji	j i				29703				
